epoch,train_acc,val_acc,train_loss,timestamp
1,0.5456037514654162,0.6354264292408622,0.7111683715595288,2025-05-20 22:28:29
2,0.5720984759671747,0.6560449859418932,0.6886992566147994,2025-05-20 22:28:29
3,0.5833528722157093,0.6701030927835051,0.682799233925923,2025-05-20 22:28:29
4,0.594841735052755,0.6635426429240863,0.6752379282136981,2025-05-20 22:28:29
5,0.5892145369284877,0.6682286785379569,0.6787391186653452,2025-05-20 22:28:29
6,0.5922626025791324,0.6701030927835051,0.6760788100042593,2025-05-20 22:28:29
7,0.5892145369284877,0.6701030927835051,0.6774009631367658,2025-05-20 22:28:29
8,0.6,0.3486410496719775,0.6687446642904246,2025-05-20 22:28:29
9,0.6075029308323564,0.6701030927835051,0.6659217298254092,2025-05-20 22:28:29
10,0.623915592028136,0.33270852858481725,0.6598309764031614,2025-05-20 22:28:29
11,0.6201641266119577,0.6701030927835051,0.6548846441038539,2025-05-20 22:28:29
12,0.6307151230949589,0.6701030927835051,0.6428490598103527,2025-05-20 22:28:29
13,0.6609613130128956,0.35051546391752575,0.6260245003727045,2025-05-20 22:28:29
14,0.6724501758499414,0.5023430178069354,0.609190349163634,2025-05-20 22:28:29
15,0.6907385697538101,0.6710402999062793,0.5925411242670781,2025-05-20 22:28:29
16,0.716295427901524,0.6513589503280225,0.5663932013824191,2025-05-20 22:28:29
17,0.7287221570926143,0.6701030927835051,0.5382603780272301,2025-05-20 22:28:29
18,0.7568581477139508,0.6410496719775071,0.5097663324423943,2025-05-20 22:28:29
19,0.7730363423212192,0.32989690721649484,0.4833146193054285,2025-05-20 22:28:29
20,0.794841735052755,0.6701030927835051,0.4466694462277023,2025-05-20 22:28:29
21,0.813599062133646,0.6447985004686035,0.4166726303681006,2025-05-20 22:28:29
22,0.8264947245017585,0.5538894095595126,0.39360540580660214,2025-05-20 22:28:29
23,0.8461899179366941,0.33270852858481725,0.362850756234444,2025-05-20 22:28:29
24,0.8668229777256741,0.6532333645735707,0.3265050949619504,2025-05-20 22:28:29
25,0.8698710433763188,0.6701030927835051,0.3193770982883173,2025-05-20 22:28:29
26,0.8776084407971864,0.8031865042174321,0.2970821209782072,2025-05-20 22:28:29
27,0.8869871043376318,0.32989690721649484,0.2754259749912144,2025-05-20 22:28:29
28,0.8954279015240328,0.6701030927835051,0.2534190079106597,2025-05-20 22:28:29
29,0.902696365767878,0.32989690721649484,0.24474592465028333,2025-05-20 22:28:29
30,0.9116060961313013,0.3655107778819119,0.2254041861324163,2025-05-20 22:28:29
31,0.9125439624853459,0.3786316776007498,0.21618982186115412,2025-05-20 22:28:29
32,0.9242672919109027,0.32989690721649484,0.20373058319789417,2025-05-20 22:28:29
33,0.9303634232121922,0.4611059044048735,0.19249059358255916,2025-05-20 22:28:29
34,0.9294255568581478,0.32989690721649484,0.19109483082754336,2025-05-20 22:28:29
35,0.9369284876905041,0.32989690721649484,0.16802073339844464,2025-05-20 22:28:29
36,0.928018757327081,0.32989690721649484,0.18338057715515518,2025-05-20 22:28:29
37,0.9423212192262602,0.3477038425492034,0.15017026494700142,2025-05-20 22:28:29
38,0.9453692848769051,0.7019681349578257,0.14494621719160442,2025-05-20 22:28:29
39,0.9413833528722158,0.5913776944704779,0.15075305274823744,2025-05-20 22:28:29
40,0.9456037514654162,0.46954076850984067,0.1410259990778504,2025-05-20 22:28:29
41,0.9467760844079719,0.32989690721649484,0.14441300822728861,2025-05-20 22:28:29
42,0.9554513481828839,0.32989690721649484,0.12002395250754298,2025-05-20 22:28:29
