epoch,train_acc,val_acc,train_loss,timestamp
1,0.5385697538100821,0.6466729147141518,0.7114098493972522,2025-05-26 22:02:01
2,0.5645955451348182,0.6044985941893158,0.6928519028402893,2025-05-26 22:02:01
3,0.5706916764361079,0.6513589503280225,0.6847442424252685,2025-05-26 22:02:01
4,0.5873388042203986,0.647610121836926,0.6816401662451498,2025-05-26 22:02:01
5,0.5990621336459554,0.46860356138706655,0.6784386366940616,2025-05-26 22:02:01
6,0.6018757327080891,0.647610121836926,0.6747255497210928,2025-05-26 22:02:01
7,0.5946072684642438,0.5520149953139644,0.6715758324562388,2025-05-26 22:02:01
8,0.6194607268464244,0.6597938144329897,0.6634857244929124,2025-05-26 22:02:01
9,0.6189917936694022,0.647610121836926,0.660886250854878,2025-05-26 22:02:01
10,0.6332942555685814,0.5998125585754451,0.6492037215036399,2025-05-26 22:02:01
11,0.6422039859320047,0.647610121836926,0.6381428080998109,2025-05-26 22:02:01
12,0.6626025791324737,0.647610121836926,0.6202754799123114,2025-05-26 22:02:01
13,0.6806565064478312,0.647610121836926,0.6078329635470101,2025-05-26 22:02:01
14,0.6912075029308323,0.647610121836926,0.5886369744936625,2025-05-26 22:02:01
15,0.7216881594372802,0.6419868791002812,0.565257551295034,2025-05-26 22:02:01
16,0.728253223915592,0.6363636363636364,0.536213424321864,2025-05-26 22:02:01
17,0.7481828839390386,0.6382380506091846,0.5151061251592101,2025-05-26 22:02:01
18,0.7742086752637749,0.6682286785379569,0.48964245924342437,2025-05-26 22:02:01
19,0.7908558030480657,0.647610121836926,0.4509893928127789,2025-05-26 22:02:01
20,0.7995310668229777,0.647610121836926,0.43730791778153694,2025-05-26 22:02:01
21,0.8246189917936694,0.647610121836926,0.40584016496434194,2025-05-26 22:02:01
22,0.8447831184056273,0.647610121836926,0.3646977231297154,2025-05-26 22:02:01
23,0.8550996483001172,0.3917525773195876,0.3466181210643343,2025-05-26 22:02:01
24,0.8651817116060961,0.6373008434864105,0.327166233114089,2025-05-26 22:02:01
25,0.8832356389214537,0.48266166822867856,0.293723297894894,2025-05-26 22:02:01
26,0.8876905041031653,0.35238987816307404,0.2868255139485504,2025-05-26 22:02:01
27,0.8890973036342321,0.647610121836926,0.26337441602505546,2025-05-26 22:02:01
28,0.9012895662368112,0.5979381443298969,0.2573389456038841,2025-05-26 22:02:01
29,0.9092614302461899,0.48922211808809746,0.2283120219515504,2025-05-26 22:02:01
30,0.9148886283704573,0.6391752577319587,0.22157422896153695,2025-05-26 22:02:01
31,0.9106682297772567,0.647610121836926,0.22521486086596487,2025-05-26 22:02:01
32,0.9237983587338804,0.8209934395501406,0.19642872011030882,2025-05-26 22:02:01
33,0.9237983587338804,0.49953139643861294,0.1878547639505805,2025-05-26 22:02:01
34,0.9310668229777257,0.6344892221180881,0.18169089169189168,2025-05-26 22:02:01
35,0.9362250879249707,0.8584817244611059,0.16989874252386755,2025-05-26 22:02:01
36,0.9390386869871044,0.647610121836926,0.16317192559943217,2025-05-26 22:02:01
37,0.9444314185228605,0.8275538894095595,0.16240337331978122,2025-05-26 22:02:01
38,0.943728018757327,0.35238987816307404,0.15330744578332156,2025-05-26 22:02:01
39,0.9378663540445487,0.35238987816307404,0.1720946558929059,2025-05-26 22:02:01
40,0.948651817116061,0.35238987816307404,0.138868231444937,2025-05-26 22:02:01
41,0.9495896834701055,0.8528584817244611,0.1394078473905834,2025-05-26 22:02:01
42,0.9488862837045721,0.35238987816307404,0.13487046253117507,2025-05-26 22:02:01
43,0.9495896834701055,0.4189315838800375,0.1407391531288289,2025-05-26 22:02:01
44,0.9603751465416178,0.8303655107778819,0.12160692965674601,2025-05-26 22:02:01
45,0.9533411488862837,0.647610121836926,0.1248890906049127,2025-05-26 22:02:01
46,0.9601406799531067,0.8819119025304593,0.11038968633958017,2025-05-26 22:02:01
47,0.9617819460726846,0.4873477038425492,0.11128457650291117,2025-05-26 22:02:01
48,0.9648300117233294,0.6672914714151827,0.09645971069321706,2025-05-26 22:02:01
49,0.9688159437280187,0.6204311152764761,0.10044027916208077,2025-05-26 22:02:01
50,0.9660023446658851,0.6457357075913777,0.09901798648187675,2025-05-26 22:02:01
51,0.9676436107854631,0.5820056232427366,0.09258609554862904,2025-05-26 22:02:01
52,0.9648300117233294,0.6354264292408622,0.09573042464062348,2025-05-26 22:02:01
53,0.9751465416178194,0.8566073102155577,0.07436566070953475,2025-05-26 22:02:01
54,0.9718640093786636,0.7422680412371134,0.08263551753820077,2025-05-26 22:02:01
55,0.9685814771395076,0.8537956888472352,0.08687350049454454,2025-05-26 22:02:01
56,0.9735052754982415,0.4957825679475164,0.07262688950366909,2025-05-26 22:02:01
57,0.9753810082063306,0.5810684161199625,0.07634713686305039,2025-05-26 22:02:01
58,0.9765533411488863,0.35238987816307404,0.06868045694327282,2025-05-26 22:02:01
59,0.9788980070339977,0.7057169634489222,0.062399803148931385,2025-05-26 22:02:01
60,0.981242672919109,0.4189315838800375,0.05482901219533205,2025-05-26 22:02:01
61,0.9770222743259086,0.5548266166822868,0.06671756832103493,2025-05-26 22:02:01
62,0.9746776084407972,0.6513589503280225,0.07065115170640529,2025-05-26 22:02:01
63,0.9786635404454865,0.8828491096532334,0.06146441399702307,2025-05-26 22:02:01
64,0.9814771395076202,0.8041237113402062,0.05238248922945827,2025-05-26 22:02:01
65,0.9819460726846424,0.6344892221180881,0.050968454436535075,2025-05-26 22:02:01
