epoch,train_acc,val_acc,train_loss,timestamp
1,0.5484173505275498,0.6701030927835051,0.6994723858458273,2025-05-19 20:07:38
2,0.5584994138335287,0.6719775070290535,0.6921052120151591,2025-05-19 20:07:38
3,0.5791324736225087,0.6701030927835051,0.6833200358719415,2025-05-19 20:07:38
4,0.5957796014067995,0.6701030927835051,0.6757007634148615,2025-05-19 20:07:38
5,0.5976553341148886,0.5754451733833177,0.6755672659766808,2025-05-19 20:07:38
6,0.6126611957796014,0.32989690721649484,0.6672087171104517,2025-05-19 20:07:38
7,0.6154747948417351,0.6701030927835051,0.6627095968982254,2025-05-19 20:07:38
8,0.6077373974208675,0.6701030927835051,0.6611827897668331,2025-05-19 20:07:38
9,0.6135990621336459,0.6672914714151827,0.6554837215705758,2025-05-19 20:07:38
10,0.6293083235638921,0.6682286785379569,0.6480299840482433,2025-05-19 20:07:38
11,0.6321219226260258,0.4133083411433927,0.6401069671027223,2025-05-19 20:07:38
12,0.6400937866354045,0.6701030927835051,0.6294525149609712,2025-05-19 20:07:38
13,0.6792497069167643,0.6738519212746017,0.6061520695909579,2025-05-19 20:07:38
14,0.6916764361078547,0.4835988753514527,0.5892486065514525,2025-05-19 20:07:38
15,0.714419695193435,0.6701030927835051,0.5640077897895142,2025-05-19 20:07:38
16,0.7378663540445487,0.6701030927835051,0.5382093286581253,2025-05-19 20:07:38
17,0.7584994138335287,0.5313964386129335,0.5022897455799445,2025-05-19 20:07:38
18,0.7756154747948417,0.6457357075913777,0.47690321733889063,2025-05-19 20:07:38
19,0.7901524032825322,0.6719775070290535,0.4523293636041634,2025-05-19 20:07:38
20,0.8168815943728018,0.6701030927835051,0.411767904203706,2025-05-19 20:07:38
21,0.8316529894490036,0.4442361761949391,0.38861449888806215,2025-05-19 20:07:38
22,0.8466588511137163,0.46579194001874413,0.35961446821801224,2025-05-19 20:07:38
23,0.8560375146541618,0.3430178069353327,0.3368013145381145,2025-05-19 20:07:38
24,0.8724501758499413,0.4957825679475164,0.3013632386532169,2025-05-19 20:07:38
25,0.8853458382180539,0.3486410496719775,0.28379840738652795,2025-05-19 20:07:38
26,0.8977725674091442,0.669165885660731,0.2640977200218354,2025-05-19 20:07:38
27,0.9048065650644783,0.7291471415182755,0.24647060070144997,2025-05-19 20:07:38
28,0.9097303634232122,0.32989690721649484,0.23126009328479177,2025-05-19 20:07:38
29,0.9153575615474795,0.5941893158388004,0.21533323107252406,2025-05-19 20:07:38
30,0.9212192262602579,0.6373008434864105,0.2105349928056926,2025-05-19 20:07:38
31,0.924736225087925,0.6288659793814433,0.20322173535963345,2025-05-19 20:07:38
32,0.9305978898007033,0.6701030927835051,0.1896388183281607,2025-05-19 20:07:38
33,0.9331770222743259,0.46860356138706655,0.1856525500099199,2025-05-19 20:07:38
34,0.9381008206330598,0.32989690721649484,0.16361717592352784,2025-05-19 20:07:38
35,0.936694021101993,0.5295220243673852,0.16507924770873583,2025-05-19 20:07:38
36,0.9425556858147714,0.6813495782567948,0.15498075329381206,2025-05-19 20:07:38
37,0.9488862837045721,0.8116213683223993,0.14287124806840656,2025-05-19 20:07:38
38,0.9509964830011723,0.3336457357075914,0.1392923028274589,2025-05-19 20:07:38
39,0.9479484173505276,0.8228678537956888,0.13914795237861938,2025-05-19 20:07:38
40,0.9495896834701055,0.32989690721649484,0.1298887953720289,2025-05-19 20:07:38
41,0.9552168815943728,0.6522961574507966,0.12841639008149783,2025-05-19 20:07:38
42,0.953810082063306,0.8631677600749765,0.12109145163017768,2025-05-19 20:07:38
43,0.9584994138335288,0.626991565135895,0.11135788176431972,2025-05-19 20:07:38
44,0.9636576787807737,0.5595126522961574,0.09749475061328391,2025-05-19 20:07:38
45,0.9655334114888628,0.4001874414245548,0.09693132958301667,2025-05-19 20:07:38
46,0.9660023446658851,0.6597938144329897,0.09679678785318181,2025-05-19 20:07:38
47,0.9655334114888628,0.8462980318650422,0.09962318846886134,2025-05-19 20:07:38
48,0.9685814771395076,0.6119962511715089,0.09331845159011053,2025-05-19 20:07:38
49,0.965767878077374,0.33083411433926896,0.09501294183722708,2025-05-19 20:07:38
50,0.9669402110199297,0.3964386129334583,0.09087984637297997,2025-05-19 20:07:38
51,0.964126611957796,0.887535145267104,0.09942304339497053,2025-05-19 20:07:38
52,0.9688159437280187,0.60543580131209,0.08052709715768751,2025-05-19 20:07:38
53,0.9676436107854631,0.3373945641986879,0.08663756963151616,2025-05-19 20:07:38
54,0.9732708089097304,0.37300843486410495,0.07173116379225633,2025-05-19 20:07:38
55,0.976084407971864,0.6401124648547329,0.07340968760211816,2025-05-19 20:07:38
56,0.9791324736225088,0.9034676663542643,0.06536537506844332,2025-05-19 20:07:38
57,0.9784290738569754,0.8997188378631678,0.061254357452563635,2025-05-19 20:07:38
58,0.9737397420867526,0.6447985004686035,0.07350304748074671,2025-05-19 20:07:38
59,0.9817116060961313,0.32989690721649484,0.05519762283630585,2025-05-19 20:07:38
60,0.981242672919109,0.8819119025304593,0.06192163636730042,2025-05-19 20:07:38
61,0.9796014067995311,0.6813495782567948,0.05727755501412888,2025-05-19 20:07:38
62,0.9803048065650645,0.6035613870665417,0.05546118803531601,2025-05-19 20:07:38
63,0.9796014067995311,0.7525773195876289,0.056087126439151244,2025-05-19 20:07:38
64,0.9793669402110199,0.33083411433926896,0.053894155855859154,2025-05-19 20:07:38
65,0.9807737397420867,0.8809746954076851,0.054028027943834274,2025-05-19 20:07:38
66,0.9833528722157092,0.8500468603561387,0.046373463397120104,2025-05-19 20:07:38
67,0.9866354044548652,0.8978444236176195,0.03696715479371337,2025-05-19 20:07:38
68,0.9871043376318874,0.4001874414245548,0.037654420776006656,2025-05-19 20:07:38
69,0.9854630715123095,0.8491096532333646,0.04162121197725001,2025-05-19 20:07:38
