epoch,train_acc,val_acc,train_loss,timestamp
1,0.5277842907385698,0.3936269915651359,0.7073909902617279,2025-05-22 21:04:10
2,0.5676436107854631,0.6701030927835051,0.6896863173456228,2025-05-22 21:04:10
3,0.5777256740914419,0.5810684161199625,0.683871363209428,2025-05-22 21:04:10
4,0.5861664712778429,0.33177132146204313,0.6775416999720456,2025-05-22 21:04:10
5,0.5821805392731536,0.6447985004686035,0.6817742170912496,2025-05-22 21:04:10
6,0.5842907385697538,0.6701030927835051,0.6767144120587838,2025-05-22 21:04:10
7,0.5856975381008206,0.53514526710403,0.6732416260108519,2025-05-22 21:04:10
8,0.5962485345838218,0.5941893158388004,0.6678832818506363,2025-05-22 21:04:10
9,0.6007033997655334,0.32989690721649484,0.6639510730232638,2025-05-22 21:04:10
10,0.6093786635404455,0.6804123711340206,0.6606951512201003,2025-05-22 21:04:10
11,0.6264947245017585,0.6701030927835051,0.6479429189632001,2025-05-22 21:04:10
12,0.634232121922626,0.6373008434864105,0.6422488034217991,2025-05-22 21:04:10
13,0.6504103165298944,0.5979381443298969,0.6269162175583929,2025-05-22 21:04:10
14,0.654630715123095,0.6747891283973758,0.6161042072353292,2025-05-22 21:04:10
15,0.6747948417350528,0.6466729147141518,0.5973092366693619,2025-05-22 21:04:10
16,0.6958968347010551,0.5295220243673852,0.5784677063927668,2025-05-22 21:04:10
17,0.7167643610785464,0.6747891283973758,0.5555221442872665,2025-05-22 21:04:10
18,0.7336459554513481,0.612933458294283,0.5337400006667505,2025-05-22 21:04:10
19,0.7547479484173505,0.5970009372071228,0.5121188892630603,2025-05-22 21:04:10
20,0.7652989449003517,0.7010309278350515,0.47911184936873474,2025-05-22 21:04:10
21,0.7924970691676436,0.5042174320524836,0.45229304997662034,2025-05-22 21:04:10
22,0.8058616647127784,0.6701030927835051,0.4222160308771812,2025-05-22 21:04:10
23,0.8180539273153575,0.7910028116213683,0.40614307602023364,2025-05-22 21:04:10
24,0.8403282532239156,0.6822867853795689,0.36976564201188,2025-05-22 21:04:10
25,0.8539273153575615,0.6869728209934396,0.34508067779661566,2025-05-22 21:04:10
26,0.8555685814771395,0.676663542642924,0.33728919828429205,2025-05-22 21:04:10
27,0.8759671746776084,0.6504217432052484,0.3107099993231145,2025-05-22 21:04:10
28,0.8825322391559203,0.7966260543580131,0.2832158836727955,2025-05-22 21:04:10
